title	text	publication_date
تفوقوا على قراصنة البحر.. “الهاكرز” يستغلون التكنولوجيا للتحكم في سفن الشحن	تتعرض سفن الشحن لخطر قراصنة البحار الذين يحاولون الاستيلاء عليها وتغيير مسارها، ولكن الآن وفي عصر التكنولوجيا يتم التحكم في هذه السفن من الأرض عبر قراصنة الإنترنت.	30/6/2022
ماذا تعرف عن تقنية "إي سيم"؟	لم يعد اهتمام شركات الاتصالات الجوالة يقتصر على العملاء المتعاقدين معها فحسب، بل تعداه كذلك إلى عملاء الخدمات المدفوعة مسبقا، الذين يحتاجون إلى أجهزة جوالة تدعم تقنية “إي سيم” (eSIM)، فما هذه التقنية؟	30/6/2022
غوغل تحذر مستخدمي أندرويد من فيروس "هيرمت"	قد يتعرض المليارات من مستخدمي “أندرويد” لخطر هجوم جديد يحمل اسم “هيرمت”، يستهدفهم عبر التطبيقات المزيفة التي لديها القدرة على التحكم الكامل في الهاتف وسرقة الصور.	29/6/2022
لماذا يرغب العاملون بمجال الأمن السيبراني في الاستقالة من وظائفهم؟	يعد الأمن السيبراني أحد أهم التحديات التي تواجه البشرية؛ ولنفهم خطورة هذا التحدي، يكفي أن نعلم أن الجرائم الإلكترونية بشتى أنواعها قد كلفت الاقتصاد العالمي أكثر من 6 تريليونات دولار العام الماضي فقط.	29/6/2022
أهلا بالتغريدات الطويلة.. تويتر تطور ميزة جديدة ينتظرها الملايين	أعلن القائمون على تطبيق “تويتر” (Twitter) بدء اختبار ميزة جديدة انتظرها مستخدمو التطبيق لسنوات، وترى شركة تويتر أن الميزة الجديدة ستشكل تغييرا جذريا في سياستها.	28/6/2022
مركز إقليمي لمواهب الشركة.. "مايكروسوفت" تفتتح مكتبا نموذجيا هجينا في قطر	أصبحت مكاتب العمل الهجينة من المتطلبات المهمة في عالم الأعمال بعد الجائحة، وتتسابق الشركات لتقديم أفضل ما لديها في هذا المجال، ومنها “مايكروسوفت” التي افتتحت أخيرا أحدث مكاتبها في منطقة الشرق الأوسط.	28/6/2022
مسح الوجوه بالفيديو.. إنستغرام يختبر تكنولوجيا جديدة لمعرفة أعمار المستخدمين الحقيقية	يختبر تطبيق إنستغرام طرقًا جديدة للتحقق من أعمار المستخدمين، بما في ذلك مسح وجوههم، بعد أن تعرض للعديد من الانتقادات من الآباء والنقاد الذين يقولون إن الشركة تعرض القاصرين لمحتوى ضار.	27/6/2022
استثنوا برنامجا روسيا شهيرا.. الخبراء الألمان ينصحون بهذه البرامج لحفظ كلمات السر	عادة ما يعاني المستخدم  عند اختيار كلمة مرور مناسبة، فإذا اختار كلمة مرور سهلة، فإنه يسهل اختراقها، وإذا حدد كلمة مرور آمنة، فإنه يصعب تذكرها، وهنا تظهر أهمية برنامج مدير كلمات المرور.	26/6/2022
“التوأم الرقمي”.. محاولات الإنسان لاستنساخ نفسه رقميا هل تنجح؟	يحدث كثيرا في الحياة أن يخبرك صديق ما أنه شاهد شخصا يشبهك تماما وكأنه نسخة منك، لكن تخيل لو كان بإمكانك إنشاء توأمك الخاص، نسخة طبق الأصل من نفسك، ولكنه توأم رقمي بحت هذه المرة؟	26/6/2022
طلقات إلكترونية قبل انطلاق الحرب.. تفاصيل جديدة لهجوم قراصنة روس على المنشآت الأوكرانية	عرضت مايكروسوفت تفاصيل التهديدات الإلكترونية الروسية لأوكرانيا في تقرير حديث لها، وشبهت هجمات روسيا الإلكترونية على المؤسسات الأوكرانية قبيل اندلاع الحرب بالرصاصة التي قتلت الأرشيدوق فرانز فرديناند.	25/6/2022
منها مصر وغانا والهند.. موقع “إيرث. إف إم” يجمع أصوات الطبيعة من دول العالم	تعدّ الأصوات الطبيعية من العوامل المهدئة للعديد من الأشخاص، وهناك أصوات غريبة ولا يمكن إيجادها إلا في أماكنها الطبيعية، لهذا قرر موقع “إيرث. إف إم” جمع هذه الأصوات الطبيعية وبثها عبر الموقع.	25/6/2022
منها إغلاق التطبيقات.. 3 أخطاء فادحة يرتكبها مستخدمو آيفون وتتسبب بأعطال وخسائر	يرتكب معظم مستخدمي آيفون أخطاء يظنون أنها ليست بالأمر المهم، ولكن في الحقيقة هذه الأخطاء قد تتسبب في خسارتهم أجهزتهم وأموالهم.	24/6/2022
شاهد.. مقتل شخصين بحادث تحطم سيارة "نيو" الكهربائية التجريبية	تعاني تكنولوجيا السيارات ذاتية القيادة من حوادث تحطم السيارات خلال اختبارها في بيئة حقيقية، هذه الكوابيس لاحقت شركات كبيرة مثل غوغل وتسلا وأخيرا “نيو” الصينية التي فقدت اثنين من فريق اختبارها.	24/6/2022
بواسطة محفظة رقمية.. زوكربيرغ يخطط لإدخال الميتافيرس في حياة المستخدمين	أعلن مارك زوكربيرغ أن خدمة “فيسبوك باي” أصبحت رسميا “ميتا باي”، وركز في منشور له بشكل أساسي على ما تأمل الشركة بناءه في المستقبل،  وهو “محفظة ميتا باي” الرقمية، فما هذه المحفظة؟	23/6/2022
في حال انتشارها.. كيف تتعامل مع الصور والمعلومات المسيئة عنك على الويب؟	ينزعج المستخدم كثيرا عندما تظهر على الإنترنت معلومات خاطئة عنه أو صور له غير مرغوبة أو مهينة. ويتساءل عن كيفية التصرف السليم في مثل هذه المواقف، وعن الخيارات المتاحة لحذف المنشورات المسيئة من الويب.	23/6/2022
تحويل المهترئ إلى جديد.. هكذا تسعى تويوتا لحل مشكلة ضعف إنتاج بطاريات السيارات الكهربائية	صنع بطاريات السيارات الكهربائية مكلف جدا، وتكافح بعض الشركات للقيام بذلك على نطاق واسع، وهذا يعيق قدرتها على صنع المركبات الكهربائية، ولكن يبدو أن تويوتا وجدت الحل.	22/6/2022
فخ الذكاء الاصطناعي الذي يواجه الإنسانية هل يملك نفسا كالبشر؟	طرح جدل أثاره تصريح باحث في شركة غوغل مؤخرا، بأن النموذج اللغوي المصمم للتحدث مع الناس “لامادا” كان واعيا، العديد من التساؤلات حول إمكانية حصول الروبوتات على “المشاعر الإنسانية”.	22/6/2022
السيارات الكهربائية مثال.. التكنولوجيا الصديقة للبيئة لا تخلو من السلبيات	أعلنت وكالة الطاقة الدولية أننا سنحتاج التكنولوجيا الخضراء بشكل كبير إذا أردنا خفض الاحتباس الحراري، ولكن ما الثمن الذي يمكن للبشرية دفعه في المقابل؟	21/6/2022
بالفيديو- فولفو تختبر شاحناتها التي تعمل بخلايا الوقود الهيدروجيني	ازدادت المنافسة لتطوير تقنيات جديدة في قطاع النقل بالشاحنات في السنوات الأخيرة. وتعد فولفو من الأوائل التي تعمل على تطوير هذه التقنية بدمج الكهرباء والهيدروجين في شاحناتها التي بدأت تظهر للعلن.	21/6/2022
بعد تنزيله من قبل ملايين المستخدمين.. غوغل تحظر تطبيقا من متجرها وتطلب حذفه فورا	طلبت غوغل من جميع المستخدمين حذف تطبيق تم تنزيله أكثر من مليون مرة، بعد أن وجدت أنه يحتوي على برامج ضارة سيئة قادرة تماما على سرقة بيانات اعتماد “فيسبوك” بما في ذلك أسماء المستخدمين وكلمات المرور.	20/6/2022
تحقق من أمن حساباتك على غوغل وفيسبوك.. 24 مليار اسم مستخدم وكلمة مرور تسربت إلى الويب المظلم	نشرت شركة “ديجيتال شوز” الرائدة في مجال المخاطر الرقمية دراسة جديدة تحدد حجم اختراق كلمات المرور عالميا، وأوضحت أن هناك أكثر من 24 مليار اسم مستخدم ومجموعات كلمات مرور متداولة في أسواق مجرمي الإنترنت.	20/6/2022
الأردن.. غلاء البنزين يدفع المواطنين لاقتناء السيارات الكهربائية	أدى ارتفاع سعر البنزين في الأردن إلى لجوء المواطنين لاقتناء السيارات الكهربائية كبديل موفر، وأصبحت فاتورة التنقلات أقل كثيرا من تلك التي كانت تدفع شهريا ثمنا للبنزين.	19/6/2022
لتنظيم فوضى المكالمات الجماعية.. واتساب يتيح كتم أصوات المستخدمين الفرديين في أثناء المكالمات الجماعية	عرض واتساب العديد من الميزات الجديدة في الأسبوع الماضي، بما في ذلك القدرة على كتم صوت الأشخاص في أثناء المكالمات الجماعية والتي تعد مهمة لتنظيم هذا النوع من الاجتماعات.	19/6/2022
تهدد وجود فيسبوك وتويتر وإنستغرام.. 5 منصات ميتافيرس قادمة بقوة	تُضخ عشرات مليارات الدولارات من الاستثمارات في بيئة الميتافيرس الافتراضية من قبل كبرى شركات ودول العالم، فالكل يريد أن يكون جزءا من هذا المستقبل، ولكن ما أشهر منصات الميتافيرس الحالية؟	19/6/2022
الفيزياء والذكاء الاصطناعي.. كيف يساعد كل منهما الآخر؟	حقق العلماء لسنوات، إنجازات واختراقات كبيرة في مجال الفيزياء باستخدام عقولهم كأدوات أساسية، ولكن ماذا لو استطاع الذكاء الاصطناعي المساعدة في هذه الاكتشافات؟	18/6/2022
بالفيديو.. حاسوب فرونتير الأميركي يتصدر قائمة الحاسبات الفائقة القوة في العالم	أصبح حاسوب فرونتير الأميركي الخارق أسرع حاسوب إلكتروني في العالم، ويحتاج العلماء إلى مثل هذه الأجهزة لمحاكاة المناخ بدقة فائقة وحل ألغاز البنية الأساسية للكون.	18/6/2022
هل هناك من يسرق “الواي فاي” منك؟.. بهذه الطريقة تكتشف ذلك	يشكو العديد من المستخدمين من تغيّر في أداء شبكة الواي فاي، ويشكّون في أن أحدا ربما يسرق شبكتهم، في هذا التقرير نلخص لك الطرق التي تمكّنك من اكتشاف هذه السرقة ومنعها.	17/6/2022
تطالب بتعويض قيمته 258 مليار دولار.. دعوى قضائية ضد إيلون ماسك بسبب العملات المشفرة	رفع أحد المستثمرين دعوى تطالب إيلون ماسك بتعويض 258 مليار دولار بتهمة التلاعب بعملة مشفرة واستغلال شركتي تسلا وسبيس إكس في التسويق لعملية احتيالية تُعرف باسم المخطط الهرمي لدعم العملة المشفرة.	17/6/2022
ما أفضل الطرق لتأمين بياناتك المهمة؟ خبير ألماني يجيب	يتمتع تأمين البيانات بأهمية كبرى، حيث إنه يحمي البيانات الشخصية الحساسة -كمستندات العمل المهمة والصور العائلية- من الفقدان. ونستعرض في هذا التقرير أفضل الطرق لتآمين بياناتك، بحسب الخبراء.	16/6/2022
بالفيديو.. روسيا تستعين بروبوت “أوران-6” لتطهير مدينة ماريوبول الأوكرانية من الألغام	تستخدم روسيا الروبوتات في أعمالها الحربية في أوكرانيا، ومن ضمنها روبوت كاسح الألغام “أوران-6″، ولكن السؤال هل تقوم هذه الروبوتات بعملها بشكل فعال؟	16/6/2022
صندوق “أميركانز فرونتير فاند”.. من وراءه؟ وكيف سيطور صناعة الرقائق الأميركية؟	أنشأت مجموعة من المليارديرات بأميركا صندوقا لتمويل التكنولوجيا العميقة، وحسب تقارير صحفية فإن الصندوق يهدف إلى تعزيز المصلحة الوطنية، فمن هؤلاء المليارديرات؟ وما قصة هذا الصندوق؟	15/6/2022
دول كبرى وشركات عملاقة تراهن على الميتافيرس.. تعرف عليها	الميتافيرس بيئة افتراضية غامرة، حيث يمكنك الوجود بالفعل مع الناس في البيئة الرقمية والمجتمع الرقمي، لكن ما أكثر الدول والشركات على مستوى العالم استثمارا في الميتافيرس؟	15/6/2022
من فيسبوك إلى لينكد إن.. 10 طرق للتحكم في هاتفك الذكي	هل أنت المتحكم في هاتفك أم هو الذي يتحكم فيك؟ قد يصعب في بعض الأحيان معرفة ذلك. وفي المقال التالي نستعرض قائمة بأهم الطرق التي يمكن اتباعها للتحكم في هاتفك الذكي.	14/6/2022
لصالح العمال أم ضدهم؟.. قانون في كوريا الجنوبية يشجع المصانع على استبدال العمال بالروبوتات	بسبب لائحة جديدة تنص على أن إدارة المصنع يمكن أن تذهب إلى السجن بسبب إصابة عامل، قامت المصانع في كوريا الجنوبية بتسريع عمليات إحلال الروبوتات محل العمال.	14/6/2022
هل تسبق تكنولوجيا المستقبل تفكير المستخدمين؟	رغم الوعود والآمال التي عقدت على تنبؤات خبراء التقنية بأن الأجهزة التي نستخدمها ستكون مساحة جديدة لتعميق التكنولوجيا في حياتنا، فإن التنبؤات اصطدمت بحاجز بطء استخدامنا للتكنولوجيا المستقبلية.	13/6/2022
كذب أم كشف سر غوغل؟.. تسريح مهندس تطوير الروبوت “لامدا”	غضبت غوغل من تصريحات مهندس مسؤول عن تطوير نظام ذكاء اصطناعي عندما ادعى أن النظام الذي يطوره وصل مرحلة “الوعي”، فهل الغضب مرده عدم حقيقة الادعاء أم لكشفه سر غوغل الكبير؟	13/6/2022
لماذا لا نستخدم الميزات الرائعة في هواتفنا ولماذا تصر الشركات على إضافتها؟	تقدم الشركات، خيارات جديدة لجعل أجهزتها تبدو رائعة ومُحسّنة ولكن لن تستخدم الغالبية العظمى من الناس هذه الميزات، فبحسب خبراء التكنولوجيا فإن نسبة صغيرة من الأشخاص يستخدمون هذه الميزات ولكن لماذا؟	12/6/2022
الرعب يدب في وادي السيليكون.. هل دخل عمالقة التكنولوجيا مرحلة الركود؟	كان لمرض فيروس كورونا (كوفيد-19) تأثير يشبه السحر على نمو أرباح شركات التكنولوجيا في العالم، إذ أدرك البشر -ربما لأول مرة- أهمية هذه الشركات والخدمات التي تقدمها، ولكن بعد الجائحة يبدو أن الوضع اختلف.	12/6/2022
تعرف على أبرز ميزات وتكاليف "تليغرام بريميوم" الجديد	يبدو أن الوقت حان ليقوم تطبيق تليغرام بجني المال من المستخدمين الذين يطالبون بمميزات أكبر، ولكن ما المميزات الجديدة التي تستحق الدفع؟ وكم سيكون مبلغ الاشتراك؟ وهل ستختفي النسخة المجانية؟	11/6/2022
بعد اجتماعه بالكونغرس.. رئيس آبل يطالب بتوقيع أعلى الغرامات على الشركات التي تنتهك خصوصية المستخدمين	قال تيم كوك الرئيس التنفيذي لشركة “آبل”، في رسالة إلى الكونغرس، إنه يجب على المشرعين تطوير تشريعات الخصوصية التي تجري مناقشتها حاليًا، لإطلاقها “في أقرب وقت ممكن”.	11/6/2022
بعد تنحي شيريل ساندبيرغ.. من هو الرجل الثاني في ميتا بعد زوكربيرغ؟	لأكثر من عقد من الزمن، كان كل من مارك زوكربيرغ وشيريل ساندبيرغ يبدآن وينهيان كل أسبوع باجتماع، لكن ساندبيرغ أحدثت تغييرًا في صلب شركة التكنولوجيا العملاقة عندما أعلنت اعتزامها الخروج من شركة “ميتا”.	10/6/2022
لطردك من واتساب.. تعرف على آخر حيل المجرمين باستخدام الهندسة الاجتماعية	يواجه مستخدمو تطبيق “واتساب” عملية احتيال خطيرة تستخدم فيها تقنيات الهندسة الاجتماعية لحظر المستخدم من حسابه بعد الرد على مكالمة هاتفية واحدة.	10/6/2022
هل التكنولوجيا في خدمة الديمقراطية أم أداة من أدوات الاستبداد؟	تتيح التقنيات الحديثة وسائل جديدة للتمكين، ومع ذلك ما تزال الديمقراطية تراوح مكانها. فما الأمر؟ ولماذا لم تحقق التكنولوجيا مزيدا من الديمقراطية في العالم؟	9/6/2022
"تراكر ديتيكت".. آبل تحمي مستخدمي أندرويد من تعقبهم بمنتجاتها دون علمهم	تعتبر شبكة تحديد الموقع “وير إز” من آبل من المنتجات الجيدة لتعقب الأشياء عن طريق الهاتف الذكي آيفون، إلا أن البعض يسئ استخدامها، وأوجدت الشركة حلا لهذه المشكلة التي تعترض خصوصا مستخدمي “أندرويد”.	9/6/2022
ما التقنيات والأجهزة والإعدادات اللازمة لتصوير أفلام قصيرة رائعة؟	عند الرغبة في دخول عالم صناعة الأفلام القصيرة تظهر متطلبات مختلفة تماما للتقنيات المستخدمة مع تسجيل مقاطع الفيديو اليومية، ولكن يمكن لتقنيات بسيطة وغير مكلفة أن توصلك لهذا المستوى.	8/6/2022
التكنولوجيا تدخل الحرب الروسية الأوكرانية بقوة ولكن من ينتصر؟	على مر التاريخ، كان للتقنيات الجديدة المستخدمة في المعارك والحروب دور محوري في حسم النتائج على أرض الميدان، ولكن كيف أصبح دورها في عصرنا خصوصا الحرب الأخيرة بين روسيا وأوكرانيا؟	8/6/2022
للمصور المبتدئ أو المحترف.. أسرار استعمال الوضع الاحترافي في كاميرات الهواتف الذكية	يولي المصورون المحترفون أهمية كبيرة للوضع الليلي في كاميرات الهواتف الذكية عند التصوير في الظلام أو فترة الشفق، ولكن هناك وضع آخر يحتاجه المصور المبتدئ ليتمكن من أخذ اللقطات وهو الوضع الاحترافي.	7/6/2022
أعلنت عنه آبل في مؤتمرها.. ماك بوك آير الجديد بتصميم مختلف وأداء عال	كشفت آبل في مؤتمرها للمطورين 2022 عن أحدث نسخة من جهاز الحاسوب المحمول من نوع ماك بوك آير الذي يستخدم أفضل تكنولوجيا الشرائح المصنعة في الشركة، فما ميزات هذا الجهاز؟	7/6/2022
حاسوب ماك إير جديد وأنظمة وتطبيقات مميزة.. هذا أبرز ما أعلن عنه في مؤتمر آبل للمطورين	كشفت آبل في مؤتمرها السنوي للمطورين 2022 عن أحدث إنتاجاتها من الأجهزة والتطبيقات وتحديثات أنظمة التشغيل، وهذا أبرز ما أعلنت عنه.	6/6/2022
يستهدف مستخدمي هواتف أندرويد.. تحذير من حيلة جديدة لسرقة الأموال	يستهدف تهديد جديد جيوب أصحاب الهواتف الذكية التي تعمل بنظام أندرويد بفاتورة لم يتوقعوها أبدا، حسب تقرير حديث لموقع إكسبريس.	6/6/2022
بعد تهديد العاملين بالطرد إذا لم يعودوا للمكاتب.. تسريب رسالة لماسك يعلن فيها الاستغناء عن الموظفين	يبدو أن الأمور لا تسير بشكل جيد مع أغنى رجل في العالم؛ فبعد العراقيل في صفقة شراء تويتر، هدد إيلون ماسك الموظفين الذين لن يلتزموا بالعمل من المكاتب بالطرد، والآن سربت رسالة يدعو فيها لتقليص العمالة.	6/6/2022
من هي شريل ساندبيرغ الشخص الثاني بعد زوكربيرغ في فيسبوك؟ ولماذا استقالت؟	تنحت ساندبيرغ بعد 14 عاما من قيادة فيسبوك مع مارك زوكربيرغ، قامت خلالها ببناء عملاق وسائل التواصل الاجتماعي ووضعته في مركز قوة وواجهت سلسلة من الفضائح والمشاكل التي عصفت بالشركة خلال السنوات السابقة.	5/6/2022
ثورة تقنية.. عدسات لاصقة ذكية قادرة على علاج الأمراض وتعمل كشاشة حاسوب	يبدو أنه أمر حتمي ولا مفر منه أن تصبح جميع الأدوات التي نستخدمها ذكية في نهاية المطاف، وأن تعتمد على التكنولوجيا في أدائها، من الملابس والساعات والسماعات، وصولا إلى النظارات والعدسات اللاصقة.	5/6/2022
طلاب جامعة إلينوي يجدون حلا لمحطات شحن السيارات الكهربائية	قام فريق من طلاب جامعة إلينوي ببناء محطة شحن تعمل بالطاقة الشمسية للقيام بشحن سيارة طعام كهربائية، مما يفتح الطريق لبناء هذا النوع من محطات الشحن المستدامة.	4/6/2022
روبوت "أوبتيموس".. هل هو حقيقة أم خدعة تسويقية من ماسك؟	يحاول إيلون ماسك دائما تصدر الأخبار وإثارة الجدل بتصريحاته الغريبة، ومؤخرا أثار ما قاله حول الروبوت “العامل” أوبتيموس التكهنات حول حقيقة اقتراب هذا الملياردير من صنع روبوت بقدرات الإنسان.	4/6/2022
لإزالة الفوضى.. تيك توك تختبر ميزة طال انتظارها من قبل المستخدمين	تختبر تيك توك ميزة جديدة من المتوقع أن تنال إعجاب الكثيرين من مستخدمي التطبيق، وقد أكدت الشركة أن الميزة الجديدة حاليا تحت الاختبار مع عدد محدود من المستخدمين.	3/6/2022
نصائح الخبراء الألمان لحذف بياناتك الشخصية من الأجهزة الذكية قبل التخلص منها	نصحت الهيئة الألمانية لاختبار السلع والمنتجات بضرورة حذف البيانات الشخصية بأمان من الهاتف الذكي أو الحاسوب اللوحي قبل التخلص منه أو إعطائه للآخرين، وذلك للحفاظ على الخصوصية وحماية البيانات.	3/6/2022
باستخدام سلاح ميكرويف عالي الطاقة.. شاهد كيف يقوم البنتاغون باصطياد الطائرات المسيّرة	أجرى البنتاغون 3 عروض توضيحية لتكنولوجيا جديدة تستخدم تقنية الميكرويف عالي الطاقة  ضد تهديدات الطائرات المسيّرة.	2/6/2022
تسلا أم لوسيد؟.. أي السيارات الكهربائية تتفوق في مجال المدى عام 2022؟	تعتبر السيارات الكهربائية مستقبل القيادة القادم، لكنها تعاني من حيث المدى الذي يمكنها قطعه في الشحنة الواحدة، لذلك دعونا نتعرف على الأفضل في هذا المجال عام 2022.	2/6/2022
أبرز التغييرات على تطبيقات آيفون وآيباد الجديدين	تعتزم شركة آبل (Apple) تقديم عدد كبير من التحديثات الجديدة لأجهزة آيفون وآيباد مع إصدارات أنظمة التشغيل المقبلة، آي أو إس 16 وآيباد أو إس 16، والتي من المتوقع أن تعلن عنها الشركة خلال الشهر الجاري.	1/6/2022
هل نقول وداعا لكلمات المرور قريبا وإلى الأبد؟	نعيش في عالم من كلمات السر التي تشبه جوازات السفر، فبدونها لا نستطيع الدخول إلى دولنا ومدننا وحاراتنا وأسواقنا وتطبيقاتنا الرقمية، ولكن مشكلة النسيان لهذه الكلمات أصبحت تؤرق المستخدمين فما الحل؟	1/6/2022
عودة إلى الماضي أم توجه للمستقبل؟.. شاهد سيارة دولورين الكهربائية ألفا 5	كشفت شركة دولورين موتور عن الصور الأولى للمركبة الكهربائية آلفا 5 (إي في) Alpha 5 (EV) والمستلهمة من السيارة الأسطورية التي ظهرت في فيلم “العودة للمستقبل” في ثمانينيات القرن الماضي.	31/5/2022
لحمل الطائرات المسيرة.. شاهد- سفينة صينية تستغني عن القبطان بالذكاء الاصطناعي لتولي دفة القيادة	بدأت السيارات ذاتية القيادة تتصدر عناوين الصحف حول العالم، وهناك طائرات مسيرة، وحتى روبوتات، والجديد أن الصين أطلقت مؤخرا حاملة طائرات ذاتية القيادة والتي ستجوب المحيطات حاملة الطائرات المسيرة.	31/5/2022
هل تفقد غوغل مكانتها في عالم الإنترنت؟ تشريع جديد ينهي احتكار عملاق التقنية	هناك مشروع قانون جديد لمكافحة احتكار شركات التكنولوجيا الكبرى، وسيكون لهذا القانون الأثر الأكبر على شركة غوغل، ولكن كيف سيؤثر ذلك على المستخدمين والمنافسين؟	30/5/2022
كيف تتأكد أن معاملاتك المصرفية عبر الهاتف الذكي آمنة؟	يمكن للمستخدم حاليا إجراء العديد من الخدمات المصرفية عبر تطبيقات الهاتف الذكي، وليس هناك مشكلة أو خطورة من استعمال مثل هذه الخدمات، ولكن مع اتباع بعض التدابير المهمة.	30/5/2022
متصفح كروم الشهير يحصل على ميزة جديدة قد تعجب الكثيرين من مستخدمي الإنترنت	أعلنت شركة غوغل عن بدء اختبار ميزة جديدة لمتصفح كروم قد تعجب الكثيرين من مستخدمي الإنترنت، حيث تعمل غوغل على دمج أدوات البحث المرئية المعروفة باسم “غوغل لينس” بشكل أفضل في متصفحها.	29/5/2022
البدوي الرقمي.. إنسان جديد يعمل من أي مكان ويعيش في أي بلد طاب فيه هواه	أفرزت جائحة كورونا كثيرا من المتغيرات، ومنها ظاهرة “العمل عن بُعد”، وأوجد هذا الوضع فئة جديدة من البشر تحيا حياة مختلفة، وهذه الفئة تملك الحرية الكاملة في التنقل من بلد إلى بلد، وهم “البدو الرقميون”.	29/5/2022
يستهدف الطائرات المسيرة ومدافع الهاون.. الجيش الأميركي يختبر سلاح ليزر ذا طاقة عالية	هزم سلاح الليزر ذو الطاقة العالية في غضون 4 أسابيع من اختبارات إطلاق النار، عدة مدافع هاون 2.3 بوصة وعدة طائرات صغيرة ومتوسطة وكبيرة، فهل يُحدث هذا السلاح ثورة في حروب القرن الجديدة؟	28/5/2022
نهاية الحضارة التقنية.. العلماء يحذرون: مخاطر العواصف الشمسية على الإنترنت تدق ناقوس الخطر	لا تشكل العواصف الشمسية أي خطر على كوكب الأرض في حد ذاته، غير أنها قد تسبب الضرر للبشر الذين يعتمدون بشكل متزايد في حياتهم على أدوات التكنولوجيا المتقدمة، فهل تكون نهاية التكنولوجيا على يديها؟	28/5/2022
نصائح مهمة قبل شراء كاميرا مراقبة لمنزلك	أكدت هيئة اختبار السلع والمنتجات الألمانية جودة كاميرات المراقبة الحالية، والتي تقوم بإرسال تنبيه ومقاطع فيديو إلى الهاتف الذكي الخاص بالمستخدم عند حدوث شيء غير معتاد بالمنزل.	27/5/2022
“باقي غرفة واحدة”.. ما الأنماط المظلمة التي تمارسها المواقع لخداع المستخدمين؟	تحاول بعض الشركات ومواقع الويب التأثير على قرار المستهلك من خلال الحيل النفسية أو عناصر التصميم، التي يتم التلاعب بها أو تزييفها، وهو ما يعرف بالأنماط المظلمة.	27/5/2022
ماسك يزيد التزامه للاستحواذ على تويتر إلى 33.5 مليار دولار	كشف ملف جديد أن إيلون ماسك يخطط لتقديم 33.5 مليار دولار في محاولته للاستحواذ على تويتر، مما أدى إلى ارتفاع سهم الشركة بأكثر من 5% بعد ساعات على الأخبار، فيما تراجعت أسهم تسلا بنحو 1%.	26/5/2022
لجعل حياتهم أسهل.. ميزة انتظرها المستخدمون سنوات تظهر مع التحديث الجديد لويندوز 11	كشفت شركة مايكروسوفت عن ميزة جديدة سيحظى بها نظام التشغيل الجديد ويندوز 11 طالما انتظرها المستخدمون، وستوفر عليهم الجهد والوقت.	26/5/2022
هذه الدراجات الكهربائية يستخدمها الجنود الأوكرانيون للتصدي للدبابات الروسية	يستخدم الجنود الأوكرانيون دراجات كهربائية قوية للقضاء على الدبابات الروسية، ولكن لا أحد يعرف ما ميزات هذه الدراجات التي ساعدت -حسب خبراء- في مقاومة القوات الأوكرانية للدبابات الروسية.	25/5/2022
التكنولوجيا تحتاج البنات.. فهل تتقلص الفجوة الرقمية بين الجنسين؟	لا يزال تمثيل المرأة ناقصا على نطاق واسع في عالم تكنولوجيا المعلومات الذي يعد التنوع فيه أمرا بالغ الأهمية، فهل التكنولوجيا لا تحب النساء؟	25/5/2022
“بيكسل ووتش”.. هل تستطيع غوغل كسر سطوة آبل على سوق الساعات الذكية؟	تتحدى غوغل شركة آبل الأميركية في مجال الساعات الذكية؛ إذ أعلنت في مؤتمرها للمطورين نيتها طرح الساعة الذكية “بيكسل ووتش” في الأسواق خلال الربع الثالث من العام الجاري.	24/5/2022
واتساب تحذر مستخدمي بعض أجهزة آبل من حظر التطبيق على هواتفهم	أعلنت شركة واتساب إيقاف دعمها عن عدد من هواتف آبل قريبا، فإذا كنت من مستخدمي هذه الأنواع من أجهزة آبل فيجب أن تحدث جهازك قبل أكتوبر/تشرين الأول القادم.	24/5/2022
هيونداي تخصص 5 مليارات دولار لتطوير الروبوتات والقيادة الذاتية في أميركا	أعلنت مجموعة هيونداي موتور (Hyundai) الكورية الجنوبية أنها ستستثمر خمسة مليارات دولار إضافية في الولايات المتحدة لتطوير الروبوتات وبرامج القيادة الذاتية.	23/5/2022
تستطيع ترجمة الكلام مباشرة.. غوغل تكشف عن نظارتها الجديدة التي تستخدم الذكاء الاصطناعي	تطور شركة غوغل نظارة قد تكون حلم كل من يريد أن يتغلب على حاجز اللغة في التواصل مع الآخرين، هذا ما كشفت عنه شركة خدمات الإنترنت والتكنولوجيا الأميركية خلال مؤتمر “مطوري غوغل آي/أو” الأخير.	23/5/2022
هل العملات الرقمية في أيامها الأولى؟.. شركة تكنولوجيا متخصصة تحذر	في أعقاب انهيار العملات المشفرة يتزايد الحذر بشأنها وشأن الرموز غير القابلة للاسترداد ومنتجات “الويب 3″، وهو الجيل الجديد من الويب والقائم على التشفير أيضا.	22/5/2022
الذكاء الاصطناعي يعيد رسم مستقبل كرة القدم الخيالية	من المتوقع أن ينمو سوق الألعاب الرياضية الخيالية من 20.36 مليار دولار عام 2020 إلى 38.60 مليار دولار عام 2025، فما الجديد في عالم يجمع بين الرياضة والتكنولوجيا؟	22/5/2022
في سابقة مهمة.. تويتر تجعل ميزات تطبيقها في أيدي المطورين	أعلنت شركة تويتر عن تحديث من شأنه أن يحسّن التجربة بشكل كبير داخل تطبيقات تويتر التي تقوم بتطويرها شركات ومطورون آخرون، مثل تطبيق “تويت بوت” (Tweetbot).	21/5/2022
