title	text	publication_date
رد قيادي حوثي على مذيعة في الـ"بي بي سي" يشعل مواقع التواصل	أثار عضو المجلس السياسي الأعلى لجماعة الحوثي محمد علي الحوثي، تفاعلا واسعا على منصات التواصل الاجتماعي، بعدما وبّخ مذيعة في هيئة الإذاعة البريطانية شككت بجدوى استهداف الجماعة السفنَ الإسرائيلية.	10/1/2024
الحوثيون يشنون هجوما كبيرا بالبحر الأحمر ومشروع قرار أميركي لإدانتهم	قال مراسل الجزيرة إن مجلس الأمن الدولي سيصوت على مشروع قرار أميركي يدين الهجمات الحوثية على السفن التجارية، بينما أعلنت واشنطن أنها أحبطت هجمات للحوثيين في البحر الأحمر.	10/1/2024
الدويري عن كمين القسام الجديد: غير مسبوق وأخذ إطارا زمنيا طويلا	وصف الخبير العسكري اللواء فايز الدويري الكمين الذي نفذته كتائب القسام -الجناح العسكري لحركة المقاومة الإسلامية (حماس)- ضد قوات الاحتلال جنوب حي الزيتون بغزة بأنه غير مسبوق وأخذ إطارا زمنيا طويلا.	10/1/2024
حزب الله يكذّب إعلان إسرائيل استهداف مسؤول المُسيرات	نفي حزب الله اللبناني، مساء أمس الثلاثاء، ادعاء جيش الاحتلال الإسرائيلي اغتيال مسؤول وحدة المُسيرات أو القوة الجوية في الحزب علي حسين برجي، وسط تصاعد المواجهات بين الجانبين بما ينذر بتوسع رقعة الصراع.	10/1/2024
محللون: إسرائيل لم تحقق أيا من أهداف الحرب على غزة	يُجمع محللون على أن تل أبيب رفعت سقف أهداف الحرب غير الواقعية على غزة وعلى أن حماس تكبد جيش الاحتلال خسائر فادحة وأنها تتمتع بكافة القدرات على الاستمرار في إزعاج الجبهة الداخلية في إسرائيل.	10/1/2024
الاحتلال يوجه مستشفيات الشمال للاستعداد لاستقبال آلاف الجرحى	أفادت قناة إسرائيلية رسمية، مساء الثلاثاء، بأن وزارة الصحة وجهت المستشفيات في الشمال للاستعداد لاستيعاب آلاف الجرحى، على خلفية تزايد وتيرة التصعيد مع حزب الله اللبناني.	10/1/2024
تزايد الزخم الشعبي الداعم للقضية الفلسطينية بأوروبا	رصد المركز الأوروبي الفلسطيني للإعلام “إيبال” تزايد الزخم الشعبي والحضور الجماهيري الداعم للقضية الفلسطينية في أوروبا، وذلك مع تزايد المجازر التي يرتكبها الاحتلال الإسرائيلي في قطاع غزة.	10/1/2024
محكمة الاحتلال ترفض السماح للصحافة الأجنبية بدخول غزة	رفضت المحكمة الإسرائيلية العليا التماسا تقدمت به وسائل إعلام عالمية للسماح لصحفييها بدخول غزة، وتذرعت المحكمة بالأسباب الأمنية، في حين أعربت رابطة الصحافة بالقدس عن خيبة أملها.	10/1/2024
اشتباكات عنيفة في جنين والاحتلال يقتحم مناطق مختلفة من الضفة	اقتحم عدد من آليات الاحتلال العسكرية مدينة جنين وسط اشتباكات عنيفة، وفق وسائل إعلام محلية، في حين جددت قوات الاحتلال اقتحامها للعديد من المدن والمخيمات في الضفة الغربية المحتلة.	10/1/2024
عمليات القسام خلال أسبوع.. تدمير 42 آلية وقتل 22 جنديا إسرائيليا	أعلنت كتائب عز الدين القسام الجناح العسكري لحركة المقاومة الإسلامية (حماس) أن مقاتليها تمكنوا من قنص 4 جنود إسرائيليين ببندقية “الغول” القسامية شرق مخيم البريج وسط قطاع غزة.	10/1/2024
أبرز تطورات اليوم الـ95 من الحرب الإسرائيلية على غزة	في اليوم الـ95 للعدوان على غزة، أعلن الجيش الإسرائيلي مقتل 9 ضباط وجنود وإصابة 27 آخرين، بينما خاضت المقاومة اشتباكات عنيفة مع الاحتلال، مع تواصل التصعيد في الضفة الغربية وجنوب لبنان.	9/1/2024
رئيس الموساد السابق: خسائر إسرائيل مؤلمة وعلى نتنياهو أن يتنحى	قال رئيس جهاز الاستخبارات الإسرائيلية (الموساد) السابق أفرايم هاليفي أن رئيس الوزراء الإسرائيلي بنيامين نتنياهو فشل في إخضاع حركة المقاومة الإسلامية (حماس) وينبغي أن يرحل الآن.	9/1/2024
قتل 6 جنود وأصاب 30.. الاحتلال يحقق بانفجار شاحنة متفجرات في غزة	بدأ الجيش الإسرائيلي، الثلاثاء، بالتحقيق في الانفجار الذي وقع بشاحنة محملة بالمتفجرات وسط قطاع غزة، وأسفر عن مقتل 6 جنود، وإصابة 30 آخرين، بحسب إعلام عبري.	9/1/2024
مجلة تايم: أهم 10 مخاطر عالمية في 2024	توقع كاتب عمود بمجلة تايم الأميركية حدوث 10 مخاطر في العالم في 2024، بينها ازدياد الاختلال في النظام السياسي الأميركي، وتوسع حربي غزة وأوكرانيا، وانفلات الذكاء الاصطناعي من السيطرة.	9/1/2024
شاهد.. القسام والسرايا تستهدفان قوتين إسرائيليتين بغزة وخان يونس	بثت كتائب القسام -الجناح العسكري لحركة المقاومة الإسلامية (حماس)- وسرايا القدس -الجناح العسكري لحركة الجهاد الإسلامي- مشاهد من استهداف قوتين إسرائيليتين في مدينتي غزة وخان يونس تواليا.	9/1/2024
السياحة الإسرائيلية في 2024 ستواصل انتكاستها بسبب طوفان الأقصى	توقعت صحيفة جيروزالم بوست أن يواصل قطاع السياحة الإسرائيلي انتكاسته في العام 2024، بعد الضربة المؤلمة التي تلقاها عقب عملية طوفان الأقصى، وسط شكوك كبيرة وعراقيل ستفرضها فترة ما بعد الحرب.	9/1/2024
جردوا من ملابسهم وتركوا عرضة للجوع والعطش.. هذا بعض مما تعرض له أسرى فلسطينيون	أعلن معتقلون فلسطينيون، أفرج عنهم الاحتلال اليوم، أنهم تعرضو لظروف احتجاز لا إنسانية. وروى بعضهم للجزيرة نت، كيف طلب منهم خلع الملابس وتقييدهم وجرهم، ومنعوا من قضاء حاجاتهم، وتركوا عرضة للبرد والجوع.	9/1/2024
حزب الله يقصف مواقع إسرائيلية وميقاتي يعلن استعداد بلاده للدخول بمفاوضات	قصف حزب الله مواقع حيوية في إسرائيل في حي شن الطيران المسير الإسرائيلي عدة هجمات في جنوب لبنان أدت لمقتل 3 من عناصر الحزب، وأكد رئيس الحكومة اللبنانية استعداد بلاده للدخول في مفاوضات لتحقيق الاستقرار.	9/1/2024
الغارديان: أرقام تكشف حجم المأساة في غزة	نشرت صحيفة “غارديان” البريطانية أرقاما لحجم المأساة في غزة بعد 3 أشهر من بداية الحرب التي يشنها الاحتلال الإسرائيلي على القطاع شملت الوفيات والنزوح ودمار البنية التحتية وشح المساعدات الإنسانية.	9/1/2024
أوقاف غزة تناشد العلماء والدعاة نصرة أهالي القطاع	دعت وزارة الأوقاف والشؤون الدينية في قطاع غزة الأئمة والدعاة حول العالم إلى “تسخير محابرهم وأقلامهم وأصواتهم ومنابرهم دفاعا عن فلسطين ونصرة للمسلمين في القدس والضفة الغربية وغزة”.	9/1/2024
كاميرون: إسرائيل قد تكون انتهكت القانون الدولي في غزة	قال وزير الخارجية البريطاني ديفيد كاميرون -اليوم الثلاثاء- إنه يشعر بالقلق من أن إسرائيل ربما اتخذت إجراء في غزة قد يشكل انتهاكا للقانون الدولي.	9/1/2024
ماذا يعني إعلان الحكومة الفلسطينية حالة تلامس الطوارئ؟	أرجع وزير الاتصالات في الحكومة الفلسطينية إسحق سدر إعلان حالة تلامس وضع الطوارئ، إلى مرور الأراضي المحتلة بطوارئ نتيجة حصار مالي من قبل إسرائيل على السلطة والشعب الفلسطيني بغية تركيعهما.	9/1/2024
الدويري يعلق على استهداف دبابة إسرائيلية شاحنة ذخائر للاحتلال بالبريج	قال الخبير العسكري والإستراتيجي اللواء فايز الدويري إن التحقيق الذي خلص إلى أن دبابة إسرائيلية وراء تفجير شاحنة الذخائر وسط قطاع غزة يؤكد فشل قادة الاحتلال في قراءة المشهد العسكري.	9/1/2024
شركات شحن عالمية تواصل تجنب البحر الأحمر خشية الحوثيين	واصلت العديد من شركات الشحن البحري تجنب البحر الأحمر خشية تهديد الحوثيين السفن التي تحمل بضائع إلى إسرائيل، وذلك نصرة لغزة، وبدلا من ذلك تسلك طريق رأس الرجاء الصالح الذي يكلف وقتا وأجرا أكبر.	9/1/2024
هذه صلاحيات محكمة العدل بشأن اتهام جنوب أفريقيا إسرائيل بالإبادة	تقدمت جنوب أفريقيا بشكوى أمام محكمة العدل الدولية تتهم فيها إسرائيل بارتكاب أعمال إبادة في عدوانها على قطاع غزة، فما الذي يمكن أن تقوم به المحكمة؟ ولمَ جنوب أفريقيا؟	9/1/2024
في غزة.. المرضى يخشون الذهاب للمستشفيات خوفا من قصفها	عبر مسؤولون بمنظمة الصحة العالمية -اليوم الثلاثاء- عن قلقهم إزاء احتمال انهيار المستشفيات في جنوب ووسط قطاع غزة مع فرار كثير من أفراد الأطقم الطبية والمرضى للنجاة بأرواحهم.	9/1/2024
الضفة تشتعل.. حماس تصف الوضع فيها بالخطير وتحذير للاحتلال من تصعيد كبير	استشهد فلسطيني زعم الاحتلال محاولته القيام بعملية طعن في الضفة الغربية، في حين شنت قوات الاحتلال عمليات اقتحام جديدة اعتقلت فيها عددا من الفلسطينيين، ووصفنت حركة حماس الوصع في الضفة بالخطير.	9/1/2024
بتسيلم: رفض إسرائيل تزويد القطاع بالغذاء جريمة حرب	قال مركز المعلومات الإسرائيلي لحقوق الإنسان في الأراضي المحتلة “بتسيلم” إن 2.2 مليون شخص في قطاع غزة يعانون من الجوع، كنتيجة مباشرة لسياسة إسرائيل المعلنة التي تحرمهم من الغذاء.	9/1/2024
“هدم عقابي” جديد بالقدس يستهدف مسكنين	“هدم عقابي” جديد في بلدة صور باهر بالقدس يطال شقتين لعائلتي الشهيدين مراد وإبراهيم نمر اللذين يستمر احتجاز جثمانيهما منذ 41 يوما. وكانت الشقتان تأويان عائلتي الشهيدين .	9/1/2024
شاهد.. “التكية” ولوحات شمسية مبادرات لدعم نازحي غزة	يزيد وجع الفلسطينيين الموحد في غزة من تكاتفهم فيما بينهم ويبادر كل واحد حسب إمكانياته لمد يد العون ومنهم من أطلق مبادرة لإعداد الطعام وتوزيعه مجانا على النازحين الذين يعيشون أوضاعا مأساوية.	9/1/2024
منظمة حقوقية: 2023 عام الإبادة الجماعية بحق الأطفال الفلسطينيين	قالت منظمة حقوقية فلسطينية إن العام الماضي كان عام الإبادة الجماعية بحق الأطفال الفلسطينيين، بعد أن قتلت إسرائيل منذ 7 أكتوبر/تشرين الأول 2023 ما لا يقل عن 8 آلاف طفل في غزة و81 طفلا في الضفة.	9/1/2024
فقدان المأوى يجبر النازحين من غزة على صناعة خيامهم بأنفسهم	يعاني النازحون بأعداد كبيرة من وسط قطاع غزة إلى مدينة رفح جنوبا من انعدام المأوى فاضطروا إلى صناعة خيامهم بأنفسهم رغم ندرتها وارتفاع تكلفتها لتجنب النوم على أرصفة الشوارع وفي الساحات في البرد الشديد.	9/1/2024
قنص أم فلسطينية أمام أعين طفلها بغزة يصدم رواد التواصل	أثار فيديو حالة من الغضب على منصات التواصل الاجتماعي يظهر استهداف أم غزية برصاص قناص إسرائيلي أمام أعين طفلها الذي يحمل الراية البيضاء بعد خروجهما من منزلهما وسط قطاع غزة.	9/1/2024
الرئيس الإسرائيلي يصف دعوى جنوب أفريقيا أمام محكمة العدل الدولية بـ"السخافة"	انتقد الرئيس الإسرائيلي إسحاق هرتسوغ الدعوى التي رفعتها جنوب أفريقيا أمام محكمة العدل الدولية والتي تتهم فيها إسرائيل بارتكاب أعمال إبادة جماعية ضد الفلسطينيين في حرب غزة.	9/1/2024
طبيب غزي عائد من الاعتقال يروي بشاعات الاحتلال الإسرائيلي بحق المعتقلين	روى الطبيب الفلسطيني الدكتور إياد زقوت، بعد الإفراج عنه، ما تعرض له من تعذيب وإهانات أثناء اعتقاله من قبل القوات الإسرائيلية.	9/1/2024
قصف إسرائيلي مكثف على غزة وشهادات عن قتل وتعذيب نازحين	شنت طائرات الاحتلال غارات مكثفة على وسط قطاع غزة وجنوبه، بينما قام الجنود الإسرائيليون بتعذيب النازحين والتنكيل بهم وقتل بعضهم.	9/1/2024
لوباريزيان: ماذا تتضمن المرحلة الثالثة من حرب غزة؟	قالت لوباريزيان إن الجيش الإسرائيلي أعلن أنه أزال كافة التهديدات وسيطر على الثلث الشمالي من قطاع غزة، ومن المتوقع الآن أن تدخل الحرب “مرحلتها الثالثة”، مع تركيز العمليات المستهدفة لبقية القطاع.	9/1/2024
هآرتس: إسرائيل تمضي قدما في حرب ضد حزب الله رغم أنها مدمرة لكليهما	لعل الأمر الأكثر خطورة في ما يتعلق بالمواجهة العسكرية بين إسرائيل وحزب الله في لبنان هو الشعور بأن هذه المواجهة أمر مفروغ منه، ربما ليس كامتداد للحرب بغزة بل كمقدمة لحرب أوسع مع إيران.	9/1/2024
موقع أميركي: دعم واشنطن الأعمى لإسرائيل لا يمكن أن يستمر	حذر مقال بموقع “موندويس” الأميركي من تضخيم حالة عدم استقرار “الشرق الأوسط” في وقت تقف فيه المنطقة على حافة الهاوية، منتقدا ما أسماه “الدعم الأعمى” الأميركي لحملة الإبادة الجماعية الإسرائيلية بغزة.	9/1/2024
أوريان 21: الإعلام الأوروبي "يغطي" على الإبادة الجماعية في غزة	قدم موقع “أوريان 21” لافتتاحيته بجمل من رسالة استقالة صحفي بلاريبوبليكا الإيطالية، حيث تساءل باستنكار عن “الحذر المذهل” من الإعلام الأوروبي في تغطية أخبار غزة رغم موت وتشوه الآلاف هناك لمدة 90 يوما.	9/1/2024
بلينكن يبحث في إسرائيل مستقبل الحرب وتل أبيب تتجه لتقليص العمليات بغزة	بدأ وزير الخارجية الأميركي أنتوني بلينكن محادثات في إسرائيل تركز على مستقبل الحرب على غزة ومنع توسع الصراع بالمنطقة، في وقت تحدثت فيه إسرائيل عن مرحلة جديدة تكون فيها العمليات العسكرية أقل كثافة.	9/1/2024
هنية يدعو الأمة الإسلامية لدعم المقاومة بالسلاح	قال رئيس المكتب السياسي لحركة حماس إسماعيل هنية إن الجيش الإسرائيلي فشل في تحقيق أي من أهدافه في الحرب على قطاع غزة، وخسائره وقتلاه أكثر مما يعلنه بكثير.	9/1/2024
إصابات بقصف إسرائيلي جديد على طولكرم والاحتلال يواصل اعتقالاته بالضفة	أفاد الهلال الأحمر الفلسطيني بإصابة 9 أشخاص بشظايا نتيجة قصف جيش الاحتلال الإسرائيلي بطائرة مسيرة منزلا في مخيم طولكرم، في حين تواصل قوات الاحتلال اقتحام مدن وبلدات الضفة الغربية المحتلة.	9/1/2024
لتجاوز صدمة “طوفان الأقصى”.. الإسرائيليون يدمنون القنب الطبي	يشهد المجتمع الإسرائيلي منذ عملية “طوفان الأقصى” قفزة غير مسبوقة في استهلاك القنب الطبي لعلاج آثار ما بعد صدمة هجوم حركة حماس المفاجئ، وما أحدثه من اضطرابات نفسية حادة.	9/1/2024
لبيد يدعو وزراء للانسحاب من حكومة هدفها "إنقاذ نتنياهو"	دعا زعيم المعارضة الإسرائيلية يائير لبيد وزراء حزب “المعسكر” في حكومة الطوارئ إلى الانسحاب من حكومة رئيس الوزراء بنيامين نتنياهو، باعتبارها حكومة إنقاذ لنتنياهو وليس لإسرائيل، وفق قوله.	9/1/2024
الاحتلال يعلن مقتل 9 عسكريين بغزة والمقاومة تشتبك معه شمالي القطاع	أعلن جيش الاحتلال الإسرائيلي -اليوم الثلاثاء- مقتل 9 من ضباطه وجنوده وإصابة 27 آخرين في المعارك الدائرة في غزة، وقال إنه وسع عملياته جنوبي القطاع، بينما اندلعت اشتباكات عنيفة شماله.	9/1/2024
وفاة رقيب إسرائيلي بسكتة قلبية بعد مقتل جنوده	قالت القناة الـ12 الإسرائيلية إن رقيبا في لواء غفعاتي بالجيش الإسرائيلي مات بسكتة قلبية بعد مقتل جنود تحت إمرته في قطاع غزة.	9/1/2024
برصاص مباشر في الرأس.. الاحتلال يقتل 3 فلسطينيين في طولكرم	واصل الاحتلال الإسرائيلي اعتداءاته في الضفة الغربية بالتوازي مع استمرار حربه على قطاع غزة، حيث كانت مدينة طولكرم مسرحا لاعتداء وحشي راح ضحيته 3 فلسطينيين أطلق الاحتلال الرصاص على رؤوسهم مباشرة.	9/1/2024
صحفي إسرائيلي: نحن لا نربح الحرب وتصريحات القادة تدل على نهايتها	قال مراسل القناة 13 الإسرائيلية ومذيع برنامج “أخبار اليوم” الموغ بوكر إن تصريحات القادة الإسرائيليين تدل على نهاية الحرب على غزة.	8/1/2024
أبرز تطورات اليوم الـ94 من الحرب الإسرائيلية على غزة	في اليوم الـ94 من العدوان على غزة، نفذ جيش الاحتلال الإسرائيلي قصفا مكثفا على القطاع، مما أسفر عن استشهاد العشرات، في حين كشفت مصادر إسرائيلية أن اليوم هو “الأقسى” على جيش الاحتلال منذ بداية الحرب.	8/1/2024
بلينكن: سأتحدث في إسرائيل بشأن مستقبل العملية العسكرية بغزة	أكد وزير الخارجية الأميركي أنتوني بلينكن أنه سيبذل قصارى جهده من أجل حماية المدنيين وإيصال المساعدات الإنسانية إلى قطاع غزة الذي يتعرض للعدوان الإسرائيلي منذ السابع من أكتوبر/تشرين الأول الماضي.	8/1/2024
لماذا ستفشل زيارة بلينكن لإسرائيل في تحقيق أهدافها؟.. خبيران يجيبان	رجح خبيران فشل وزير الخارجية الأميركي أنتوني بلينكن في تحقيق الأهداف التي يحملها خلال زيارته إلى إسرائيل، بسبب عدم وجود تصور وتوافق إسرائيلي على مرحلة ما بعد الحرب على قطاع غزة.	8/1/2024
شهادة طبيب عائد من غزة: إسرائيل استخدمت الفوسفور الأبيض في القطاع	روى الطبيب الفلسطيني غسان أبو ستة العائد من غزة مؤخرا أهوال العدوان الإسرائيلي على قطاع غزة، آملا أن تؤدي شهادته التي قدّمها للشرطة البريطانية إلى محاكمات بتهم ارتكاب جرائم حرب.	8/1/2024
الجيش الإسرائيلي: 9 آلاف جندي تلقوا "دعما نفسيا" منذ بداية الحرب	كشف جيش الاحتلال الإسرائيلي مساء اليوم الاثنين أن حوالي 9 آلاف من جنوده تلقوا “مساعدة نفسية” منذ بداية الحرب على قطاع غزة في 7 أكتوبر/تشرين الأول الماضي، ولم يعد نحو ربعهم إلى القتال.	8/1/2024
بعد 94 يوما من العدوان كتائب القسام تقصف تل أبيب برشقة صاروخية	قالت كتائب القسام الجناح العسكري لحركة المقاومة الإسلامية (حماس) إنها قصفت تل أبيب برشقة صاروخية ردا على المجازر الإسرائيلية بحق المدنيين، وذلك بعد 94 يوما على بدء الحرب الإسرائيلية على قطاع غزة.	8/1/2024
يديعوت أحرونوت: بروز جيل جديد من الديمقراطيين الأميركيين لا يؤيد إسرائيل	تناولت صحيفة يديعوت أحرنوت -في تقرير- بروز حركة وصفتها باليسارية داخل الولايات المتحدة، وقالت إنها نظمت عدة مظاهرة مناهضة لإسرائيل، ورافضة لحربها على غزة.	8/1/2024
ملك الأردن: أمامنا جيل كامل من الأيتام في غزة	قال ملك الأردن عبد الله الثاني إن إسرائيل خلقت جيلا كاملا من الأيتام بسبب العدوان على غزة، مضيفا أن معظم الشهداء في غزة نساء وأطفال.	8/1/2024
مصادر إسرائيلية: اليوم هو الأقسى على الجيش الإسرائيلي منذ بداية الحرب	كشفت مصادر إسرائيلية أن اليوم الاثنين هو “الأقسى” على جيش الاحتلال الإسرائيلي منذ بداية الحرب على قطاع غزة.	8/1/2024
وزارة الصحة بغزة: الاحتلال الإسرائيلي يرهب المرضى والكادر بمستشفى الأقصى	أعلنت وزارة الصحة بغزة أن الاحتلال الإسرائيلي يقوم بإرهاب المرضى والطواقم بمستشفى شهداء الأقصى بالطائرات المسيرة. وقالت منظمة الصحة العالمية إنها اضطرت لإلغاء مهمة لتوصيل إمدادات طبية إلى شمال القطاع.	8/1/2024
شاهد.. انفجار سكاني وانهيار الخدمات في رفح بسبب الحرب والنزوح	تشهد مدينة رفح الفلسطينية نزوحا غير مسبوق لنصف سكان قطاع غزة من جحيم الحرب، ومعظمهم يواجهون صعوبات في إيجاد مأوى، مما جعلهم يعيشون في الشوارع والميادين وسبّب ضغطا هائلا على البنى التحتية والخدمات.	8/1/2024
إنقاذ الطفولة: أكثر من 10 أطفال يفقدون إحدى الساقين أو كلتيهما يوميا في غزة	قالت منظمة “إنقاذ الطفولة” إن أكثر من 10 أطفال يفقدون إحدى الساقين أو كلتيهما يوميا في قطاع غزة منذ بدء العدوان الإسرائيلي قبل 3 أشهر.	8/1/2024
فنانون يعزون وائل الدحدوح في استشهاد نجله حمزة	عبّر عدد من الفنانين عن مواساتهم لمراسل قناة الجزيرة في غزة الصحفي وائل الدحدوح عقب استشهاد نجله الصحفي حمزة الدحدوح، أمس، في قصف استهدف صحفيين غرب خان يونس جنوب قطاع غزة.	8/1/2024
إعلام إسرائيلي يشكك في جدوى لجنة تحقيق بأحداث 7 أكتوبر	شكك ضيوف الإعلام الإسرائيلي -ومن بينهم مسؤولون سابقون وجنود حاليون- في جدوى لجنة التحقيق المزمع تشكيلها في أحداث “السابع من أكتوبر/تشرين الأول” إذا لم تكن بإدارة القضاء.	8/1/2024
موقع أميركي: جيل غزة يشهد نكبة لا مثيل لها	أفاد موقع “موندويس” الأميركي بأن حرب الإبادة الجماعية التي تشنها إسرائيل على قطاع غزة لتهجير سكانه الفلسطينيين لم يسبق لهذا الجيل، ولا جيل الآباء ولا حتى الجيل الذي نجا من النكبة، أن رأوا مثيلا لها.	8/1/2024
هآرتس تدعو لتحقيق فوري بقصف دبابة للاحتلال منزلا إسرائيليا في 7 أكتوبر	دعت صحيفة هآرتس الإسرائيلية إلى إجراء تحقيق فوري في قصف دبابة إسرائيلية منزل مواطن بمستوطنة بئيري في غلاف قطاع غزة في 7 أكتوبر/تشرين الأول 2023، مما أدى إلى مقتل عدد من الإسرائيليين.	8/1/2024
إسرائيل تغتال وسام طويل القائد بحزب الله وتطلق إنذارات واسعة تحسبا للرد	نعى حزب الله اللبناني وسام طويل أحد القادة الميدانيين بالحزب والمسؤول في وحدة الرضوان، الذي يعد أبرز قائد عسكري تغتاله إسرائيل منذ بداية المواجهات بين الجانبين في أعقاب عملية طوفان الأقصى.	8/1/2024
جندي إسرائيلي غضب من قرار المحكمة العليا ففجر مبنى في غزة	مجددا أظهر مقطع مصور جنديا للاحتلال يتباهى بتفجيره مبنى ضخما في قطاع غزة، عقب توجيهه رسالة احتجاج على قرارات المحكمة العليا الإسرائيلية إلغاء قانون الحد من المعقولية ضمن خطة التعديلات القضائية.	8/1/2024
17 مجزرة خلال 24 ساعة وحصيلة شهداء غزة تتجاوز 23 ألفا	أعلنت وزارة الصحة في غزة ارتفاع عدد شهداء العدوان الإسرائيلي على قطاع غزة منذ السابع من أكتوبر/تشرين الأول الماضي إلى 23 ألفا و84 شهيدا، وإصابة 58 ألفا و926 شخصا، غالبيتهم من النساء والأطفال.	8/1/2024
كيف علق إسرائيليون على نية نتنياهو إخضاع وزرائه لاختبار كشف الكذب؟	دفعت التسريبات -التي كشفتها وسائل إعلام إسرائيلية عن هجوم وزراء متطرفين بالحكومة الإسرائيلية على رئيس أركان جيش الاحتلال- رئيس الوزراء بنيامين نتنياهو للإيعاز بطرح قانون كشف الكذب على الكنيست لإقراره.	8/1/2024
الشيكل يعاني على وقع الحرب وإحالة إسرائيل للعدل الدولية	بحسب بيانات بنك إسرائيل، تراجع سعر صرف الشيكل اليوم إلى 3.71 أمام الدولار مقارنة بـ3.59 في جلسة الاثنين من الأسبوع الماضي، بنسبة هبوط بلغت 3.1%.	8/1/2024
إصابة 19 عسكريا إسرائيليا في غزة ومحاولات للتوغل بمحاور جنوبية	أعلن جيش الاحتلال الإسرائيلي إصابة 19 جنديا وضابطا خلال الساعات الـ24 الماضية في معارك قطاع غزة، حيث تتواصل الاشتباكات وسط القطاع وجنوبه مع استمرار القصف.	8/1/2024
محام أميركي للجزيرة نت: جنوب أفريقيا ستفوز بقضيتها ضد إسرائيل	يؤكد المحامي الدولي فرانسيس بويل أن إسرائيل لن تفوز في محكمة العدل الدولية، لأن المحكمة رفضت حجتها مسبقا بالدفاع عن النفس، لأن تل أبيب هي المحتل المحارب للضفة، وبالتالي القدس الشرقية وقطاع غزة.	8/1/2024
وزير المالية الإسرائيلي يصف سكان غزة بـ"النازيين"	وصف وزير المالية الإسرائيلي بتسلئيل سموتريتش سكان قطاع غزة بـ”النازيين”، مشيرا إلى ضرورة إعادة الاستيطان بالقطاع للسيطرة عليه.	8/1/2024
الشرطة الإسرائيلية تفرق عشرات المحتجين أمام مدخل الكنيست	فرقت الشرطة الإسرائيلية بالقوة عشرات المحتجين الإسرائيليين الذين عطلوا مدخل الكنيست، مطالبين بـ”انتخابات الآن” واستقالة حكومة رئيس الوزراء الإسرائيلي بنيامين نتنياهو، صباح اليوم الاثنين.	8/1/2024
بوليفيا تلتحق بجنوب أفريقيا في مقاضاة إسرائيل	أعلنت بوليفيا تأييدها للدعوى التي رفعتها جنوب أفريقيا أمام محكمة العدل الدولية ضد إسرائيل على جرائم الإبادة الجماعية في قطاع غزة.	8/1/2024
إيران تتحدث عن تلقيها عرض تسوية أميركيا مقابل عدم توسيع الحرب	قال السفير الإيراني لدى سوريا حسين أكبري إن طهران تلقت رسالة من الولايات المتحدة عبر دولة خليجية، تعرض تسوية بشأن المنطقة برمتها.	8/1/2024
إعلام إسرائيلي: هذا ما سيطلبه بلينكن من نتنياهو	قالت مصادر إسرائيلية إن وزير الخارجية الأميركي أنتوني بلينكن سيطلب اليوم من رئيس الوزراء بنيامين نتنياهو الانتقال إلى المرحلة الثالثة من الحرب “لإتاحة الفرصة لعودة النازحين لمناطقهم في شمال قطاع غزة”.	8/1/2024
أونروا: مليون و900 ألف نزحوا من منازلهم بغزة منذ 7 أكتوبر	قالت وكالة الأمم المتّحدة لغوث وتشغيل اللاجئين الفلسطينيين (أونروا) إن مليونا و900 ألف من سكان غزة نزحوا من منازلهم منذ 7 أكتوبر/تشرين الأول 2023، محذرة من أن سكان القطاع يتعرضون لضغوط هائلة.	8/1/2024
الجزيرة توثق صرخات وآلام النازحين في رفح جنوب غزة	وثقت مقاطع مصورة صرخات وآلام النازحين في رفح جنوب قطاع غزة، حيث يعانون من ظروف معيشية صعبة داخل خيام النزوح نتيجة لنقص الموارد الغذائية والضروريات الأساسية في ظل استمرار العدوان الإسرائيلي على غزة.	8/1/2024
أسئلة وأجوبة بشأن قضية الإبادة الجماعية المرفوعة على إسرائيل في "العدل الدولية"	تعقد محكمة العدل الدولية هذا الأسبوع جلسات للنظر في قضية رفعتها جنوب أفريقيا تتهم فيها إسرائيل بارتكاب جرائم إبادة جماعية في الحرب على قطاع غزة. ويقتضي الإلمام بالقضية طرح الأسئلة التالية.	8/1/2024
أسئلة وأجوبة بشأن قضية الإبادة الجماعية المرفوعة على إسرائيل في "العدل الدولية"	تعقد محكمة العدل الدولية هذا الأسبوع جلسات للنظر في قضية رفعتها جنوب أفريقيا تتهم فيها إسرائيل بارتكاب جرائم إبادة جماعية في الحرب على قطاع غزة. ويقتضي الإلمام بالقضية طرح الأسئلة التالية.	8/1/2024
الاحتلال يواصل اقتحاماته بالضفة وحصيلة المعتقلين تتجاوز 5700	واصلت قوات الاحتلال الإسرائيلي، اليوم الاثنين، اقتحاماتها بالضفة الغربية، في حين أفادت “هيئات شؤون الأسرى” بارتفاع عدد الفلسطينيين المعتقلين بالضفة منذ 7 أكتوبر/تشرين الأول الماضي إلى نحو 5730.	8/1/2024
مرسَم في مخيم نازحين.. باسل المقوسي يسكب الحرب في لوحات	الفنان التشكيلي باسل المقوسي يصوّر مأساة النزوح وآثار الحرب في لوحاته، ويقيم مع عائلته في خيمة بمدينة رفح جنوب قطاع غزة.	8/1/2024
قائمة منتخب فلسطين النهائية لكأس آسيا 2023	أعلن المنتخب الفلسطيني قائمة الفريق الذي سيشارك في بطولة كأس أمم آسيا التي تنطلق في قطر -يوم الجمعة- المقبل وتتواصل حتى العاشر من الشهر المقبل.	8/1/2024
